Printout for SDDS file out/ltu3/run.twi

       s        ElementName  ElementType      betax          betay          alphax         alphay          etax          etaxp           etay          etayp           psix           psiy           enx            eny         pCentral0   
       m                                        m              m                                            m                             m                            rad            rad             m              m           m$be$nc    
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1.960657e+02          LM1     CSRDRIFT   3.788565e+01   2.202666e+01  -1.187536e+01   7.672827e+00  -6.607874e-06  -2.204125e-06  -3.818491e-01   1.445569e-01   1.017179e+01   1.267694e+01   3.191080e-07   6.752150e-07   1.631685e+04 
  1.961657e+02          LM1     CSRDRIFT   4.029820e+01   2.051927e+01  -1.225023e+01   7.401009e+00  -6.828287e-06  -2.204125e-06  -3.673934e-01   1.445569e-01   1.017435e+01   1.268165e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  1.962657e+02          LM1     CSRDRIFT   4.278574e+01   1.906625e+01  -1.262511e+01   7.129192e+00  -7.048699e-06  -2.204125e-06  -3.529377e-01   1.445569e-01   1.017676e+01   1.268670e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  1.967657e+02          LM0     CSRDRIFT   5.634804e+01   1.261660e+01  -1.449949e+01   5.770105e+00  -8.150761e-06  -2.204125e-06  -2.806592e-01   1.445569e-01   1.018694e+01   1.271894e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  1.972657e+02          LM0     CSRDRIFT   7.178471e+01   7.526041e+00  -1.637387e+01   4.411019e+00  -9.252824e-06  -2.204125e-06  -2.083808e-01   1.445569e-01   1.019480e+01   1.277028e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  1.977657e+02          LM0     CSRDRIFT   8.909577e+01   3.794566e+00  -1.824824e+01   3.051932e+00  -1.035489e-05  -2.204125e-06  -1.361023e-01   1.445569e-01   1.020105e+01   1.286398e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  1.982657e+02          LM0     CSRDRIFT   1.082812e+02   1.422177e+00  -2.012262e+01   1.692845e+00  -1.145695e-05  -2.204125e-06  -6.382381e-02   1.445569e-01   1.020614e+01   1.308091e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  1.987657e+02          LM0     CSRDRIFT   1.293410e+02   4.088755e-01  -2.199700e+01   3.337584e-01  -1.255901e-05  -2.204125e-06   8.454663e-03   1.445569e-01   1.021037e+01   1.379601e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  1.992657e+02          LM0     CSRDRIFT   1.522752e+02   7.546605e-01  -2.387138e+01  -1.025328e+00  -1.366107e-05  -2.204125e-06   8.073313e-02   1.445569e-01   1.021393e+01   1.491604e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  1.997657e+02          LM0     CSRDRIFT   1.770838e+02   2.459532e+00  -2.574576e+01  -2.384415e+00  -1.476313e-05  -2.204125e-06   1.530116e-01   1.445569e-01   1.021698e+01   1.529183e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  2.002657e+02          LM0     CSRDRIFT   2.037667e+02   5.523491e+00  -2.762014e+01  -3.743502e+00  -1.586520e-05  -2.204125e-06   2.252901e-01   1.445569e-01   1.021961e+01   1.542790e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  2.007657e+02          LM0     CSRDRIFT   2.323240e+02   9.946536e+00  -2.949452e+01  -5.102589e+00  -1.696726e-05  -2.204125e-06   2.975686e-01   1.445569e-01   1.022191e+01   1.549541e+01   3.191080e-07   6.752149e-07   1.631685e+04 
  2.009657e+02         QM33         QUAD   2.329049e+02   1.264994e+01   2.663701e+01  -8.630305e+00  -1.699009e-05   1.976841e-06   3.335897e-01   2.170473e-01   1.022276e+01   1.551338e+01   3.191796e-07   6.953647e-07   1.631685e+04 
  2.010657e+02          LM1     CSRDRIFT   2.276080e+02   1.443567e+01   2.633194e+01  -9.227005e+00  -1.679240e-05   1.976841e-06   3.552945e-01   2.170473e-01   1.022320e+01   1.552078e+01   3.191796e-07   6.953647e-07   1.631685e+04 
  2.011657e+02          LM1     CSRDRIFT   2.223721e+02   1.634074e+01   2.602687e+01  -9.823705e+00  -1.659472e-05   1.976841e-06   3.769992e-01   2.170473e-01   1.022364e+01   1.552729e+01   3.191796e-07   6.953647e-07   1.631685e+04 
  2.012657e+02          LM1     CSRDRIFT   2.171972e+02   1.836515e+01   2.572179e+01  -1.042040e+01  -1.639703e-05   1.976841e-06   3.987039e-01   2.170473e-01   1.022409e+01   1.553307e+01   3.191796e-07   6.953647e-07   1.631685e+04 
  2.017657e+02          LM0     CSRDRIFT   1.922381e+02   3.027730e+01   2.419643e+01  -1.340390e+01  -1.540861e-05   1.976841e-06   5.072276e-01   2.170473e-01   1.022654e+01   1.555427e+01   3.191796e-07   6.953647e-07   1.631685e+04 
  2.022657e+02          LM0     CSRDRIFT   1.688044e+02   4.517296e+01   2.267106e+01  -1.638740e+01  -1.442019e-05   1.976841e-06   6.157512e-01   2.170473e-01   1.022932e+01   1.556779e+01   3.191796e-07   6.953647e-07   1.631685e+04 
  2.027657e+02          LM0     CSRDRIFT   1.468960e+02   6.305211e+01   2.114570e+01  -1.937090e+01  -1.343177e-05   1.976841e-06   7.242749e-01   2.170473e-01   1.023249e+01   1.557716e+01   3.191796e-07   6.953647e-07   1.631685e+04 
  2.032657e+02          LM0     CSRDRIFT   1.265130e+02   8.391476e+01   1.962033e+01  -2.235440e+01  -1.244335e-05   1.976841e-06   8.327985e-01   2.170473e-01   1.023616e+01   1.558404e+01   3.191796e-07   6.953647e-07   1.631685e+04 
  2.037657e+02          LM0     CSRDRIFT   1.076553e+02   1.077609e+02   1.809496e+01  -2.533790e+01  -1.145493e-05   1.976841e-06   9.413222e-01   2.170473e-01   1.024044e+01   1.558929e+01   3.191796e-07   6.953646e-07   1.631685e+04 
  2.042657e+02          LM0     CSRDRIFT   9.032306e+01   1.345906e+02   1.656960e+01  -2.832140e+01  -1.046651e-05   1.976841e-06   1.049846e+00   2.170473e-01   1.024551e+01   1.559344e+01   3.191796e-07   6.953646e-07   1.631685e+04 
  2.047657e+02          LM0     CSRDRIFT   7.451615e+01   1.644037e+02   1.504423e+01  -3.130490e+01  -9.478093e-06   1.976841e-06   1.158369e+00   2.170473e-01   1.025161e+01   1.559681e+01   3.191796e-07   6.953646e-07   1.631685e+04 
  2.052657e+02          LM0     CSRDRIFT   6.023460e+01   1.972004e+02   1.351886e+01  -3.428840e+01  -8.489672e-06   1.976841e-06   1.266893e+00   2.170473e-01   1.025907e+01   1.559958e+01   3.191796e-07   6.953646e-07   1.631685e+04 
  2.057657e+02          LM0     CSRDRIFT   4.747842e+01   2.329805e+02   1.199350e+01  -3.727190e+01  -7.501252e-06   1.976841e-06   1.375417e+00   2.170473e-01   1.026842e+01   1.560192e+01   3.191796e-07   6.953646e-07   1.631685e+04 
  2.059657e+02         QM32         QUAD   4.478665e+01   2.375692e+02   1.662542e+00   1.466681e+01  -7.273099e-06   3.131493e-07   1.389420e+00  -7.751084e-02   1.027279e+01   1.560276e+01   3.191656e-07   1.060926e-06   1.631685e+04 
  2.060657e+02          LM1     CSRDRIFT   4.445499e+01   2.346449e+02   1.654138e+00   1.457584e+01  -7.241784e-06   3.131493e-07   1.381669e+00  -7.751084e-02   1.027503e+01   1.560318e+01   3.191656e-07   1.060926e-06   1.631685e+04 
  2.061657e+02          LM1     CSRDRIFT   4.412500e+01   2.317388e+02   1.645733e+00   1.448487e+01  -7.210469e-06   3.131493e-07   1.373918e+00  -7.751084e-02   1.027729e+01   1.560361e+01   3.191656e-07   1.060926e-06   1.631685e+04 
  2.062657e+02          LM1     CSRDRIFT   4.379669e+01   2.288510e+02   1.637329e+00   1.439390e+01  -7.179154e-06   3.131493e-07   1.366167e+00  -7.751084e-02   1.027957e+01   1.560405e+01   3.191656e-07   1.060926e-06   1.631685e+04 
  2.067657e+02          LM0     CSRDRIFT   4.218037e+01   2.146845e+02   1.595307e+00   1.393905e+01  -7.022580e-06   3.131493e-07   1.327412e+00  -7.751084e-02   1.029120e+01   1.560630e+01   3.191656e-07   1.060926e-06   1.631685e+04 
  2.072657e+02          LM0     CSRDRIFT   4.060608e+01   2.009729e+02   1.553285e+00   1.348421e+01  -6.866005e-06   3.131493e-07   1.288656e+00  -7.751084e-02   1.030328e+01   1.560871e+01   3.191656e-07   1.060925e-06   1.631685e+04 
  2.077657e+02          LM0     CSRDRIFT   3.907380e+01   1.877161e+02   1.511263e+00   1.302936e+01  -6.709430e-06   3.131493e-07   1.249901e+00  -7.751084e-02   1.031583e+01   1.561128e+01   3.191656e-07   1.060925e-06   1.631685e+04 
  2.082657e+02          LM0     CSRDRIFT   3.758355e+01   1.749141e+02   1.469241e+00   1.257451e+01  -6.552856e-06   3.131493e-07   1.211145e+00  -7.751084e-02   1.032888e+01   1.561404e+01   3.191656e-07   1.060925e-06   1.631685e+04 
  2.087657e+02          LM0     CSRDRIFT   3.613532e+01   1.625670e+02   1.427219e+00   1.211967e+01  -6.396281e-06   3.131493e-07   1.172390e+00  -7.751084e-02   1.034245e+01   1.561701e+01   3.191656e-07   1.060925e-06   1.631685e+04 
  2.092657e+02          LM0     CSRDRIFT   3.472911e+01   1.506748e+02   1.385197e+00   1.166482e+01  -6.239706e-06   3.131493e-07   1.133635e+00  -7.751084e-02   1.035656e+01   1.562020e+01   3.191656e-07   1.060925e-06   1.631685e+04 
  2.097657e+02          LM0     CSRDRIFT   3.336493e+01   1.392374e+02   1.343175e+00   1.120997e+01  -6.083132e-06   3.131493e-07   1.094879e+00  -7.751084e-02   1.037125e+01   1.562365e+01   3.191656e-07   1.060925e-06   1.631685e+04 
  2.102657e+02          LM0     CSRDRIFT   3.204276e+01   1.282549e+02   1.301153e+00   1.075512e+01  -5.926557e-06   3.131493e-07   1.056124e+00  -7.751084e-02   1.038655e+01   1.562740e+01   3.191655e-07   1.060925e-06   1.631685e+04 
  2.107657e+02          LM0     CSRDRIFT   3.076262e+01   1.177272e+02   1.259131e+00   1.030028e+01  -5.769982e-06   3.131493e-07   1.017368e+00  -7.751084e-02   1.040247e+01   1.563147e+01   3.191655e-07   1.060925e-06   1.631685e+04 
  2.109657e+02         QM31         QUAD   3.028056e+01   1.135746e+02   1.151665e+00   1.045848e+01  -5.709143e-06   2.952699e-07   1.001573e+00  -8.043247e-02   1.040903e+01   1.563319e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.110314e+02         LMM3     CSRDRIFT   3.012952e+01   1.122041e+02   1.146616e+00   1.039461e+01  -5.689739e-06   2.952699e-07   9.962873e-01  -8.043247e-02   1.041120e+01   1.563378e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.111314e+02          LM1     CSRDRIFT   2.990096e+01   1.101349e+02   1.138934e+00   1.029743e+01  -5.660212e-06   2.952699e-07   9.882441e-01  -8.043247e-02   1.041453e+01   1.563468e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.112314e+02          LM1     CSRDRIFT   2.967394e+01   1.080852e+02   1.131251e+00   1.020024e+01  -5.630685e-06   2.952699e-07   9.802008e-01  -8.043247e-02   1.041789e+01   1.563559e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.117314e+02          LM0     CSRDRIFT   2.856190e+01   9.812790e+01   1.092838e+00   9.714304e+00  -5.483050e-06   2.952699e-07   9.399846e-01  -8.043247e-02   1.043507e+01   1.564045e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.122314e+02          LM0     CSRDRIFT   2.748827e+01   8.865657e+01   1.054425e+00   9.228368e+00  -5.335415e-06   2.952699e-07   8.997683e-01  -8.043247e-02   1.045291e+01   1.564581e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.127314e+02          LM0     CSRDRIFT   2.645305e+01   7.967117e+01   1.016012e+00   8.742433e+00  -5.187780e-06   2.952699e-07   8.595521e-01  -8.043247e-02   1.047145e+01   1.565176e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.132314e+02          LM0     CSRDRIFT   2.545624e+01   7.117170e+01   9.775991e-01   8.256497e+00  -5.040145e-06   2.952699e-07   8.193359e-01  -8.043247e-02   1.049072e+01   1.565840e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.137314e+02          LM0     CSRDRIFT   2.449785e+01   6.315817e+01   9.391861e-01   7.770561e+00  -4.892510e-06   2.952699e-07   7.791196e-01  -8.043247e-02   1.051075e+01   1.566586e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.142314e+02          LM0     CSRDRIFT   2.357787e+01   5.563058e+01   9.007731e-01   7.284625e+00  -4.744875e-06   2.952699e-07   7.389034e-01  -8.043247e-02   1.053155e+01   1.567429e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.147314e+02          LM0     CSRDRIFT   2.269631e+01   4.858892e+01   8.623602e-01   6.798690e+00  -4.597240e-06   2.952699e-07   6.986872e-01  -8.043247e-02   1.055317e+01   1.568391e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.152314e+02          LM0     CSRDRIFT   2.185315e+01   4.203320e+01   8.239472e-01   6.312754e+00  -4.449605e-06   2.952699e-07   6.584709e-01  -8.043247e-02   1.057562e+01   1.569497e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.157314e+02          LM0     CSRDRIFT   2.104841e+01   3.596341e+01   7.855342e-01   5.826818e+00  -4.301970e-06   2.952699e-07   6.182547e-01  -8.043247e-02   1.059894e+01   1.570783e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.162314e+02          LM0     CSRDRIFT   2.028208e+01   3.037956e+01   7.471212e-01   5.340883e+00  -4.154335e-06   2.952699e-07   5.780384e-01  -8.043247e-02   1.062314e+01   1.572296e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.167314e+02          LM0     CSRDRIFT   1.955417e+01   2.528165e+01   7.087083e-01   4.854947e+00  -4.006700e-06   2.952699e-07   5.378222e-01  -8.043247e-02   1.064825e+01   1.574100e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.167314e+02          MM4         MARK   1.955417e+01   2.528165e+01   7.087083e-01   4.854947e+00  -4.006700e-06   2.952699e-07   5.378222e-01  -8.043247e-02   1.064825e+01   1.574100e+01   3.191654e-07   1.066627e-06   1.631685e+04 
  2.169814e+02          B32    CSRCSBEND   1.919985e+01   2.291556e+01   7.084513e-01   4.610761e+00  -1.966819e-03  -1.570247e-02   5.177209e-01  -8.040517e-02   1.066115e+01   1.575139e+01   6.012470e-07   1.066564e-06   1.631685e+04 
  2.169814e+02          MB3         MARK   1.919985e+01   2.291556e+01   7.084513e-01   4.610761e+00  -1.966819e-03  -1.570247e-02   5.177209e-01  -8.040517e-02   1.066115e+01   1.575139e+01   6.012470e-07   1.066564e-06   1.631685e+04 
  2.172314e+02          B32    CSRCSBEND   1.884583e+01   2.067089e+01   6.702827e-01   4.407634e+00  -7.854918e-03  -3.141687e-02   4.976193e-01  -8.134069e-02   1.067429e+01   1.576288e+01   1.067968e-06   1.066969e-06   1.631685e+04 
  2.177314e+02          LM0     CSRDRIFT   1.819478e+01   1.651031e+01   6.318318e-01   3.913528e+00  -2.356335e-02  -3.141687e-02   4.569490e-01  -8.134069e-02   1.070130e+01   1.578995e+01   1.067964e-06   1.066965e-06   1.631685e+04 
  2.182314e+02          LM0     CSRDRIFT   1.758217e+01   1.284383e+01   5.933808e-01   3.419421e+00  -3.927179e-02  -3.141687e-02   4.162786e-01  -8.134069e-02   1.072926e+01   1.582429e+01   1.067962e-06   1.066963e-06   1.631685e+04 
  2.187314e+02          LM0     CSRDRIFT   1.700802e+01   9.671464e+00   5.549299e-01   2.925315e+00  -5.498022e-02  -3.141687e-02   3.756083e-01  -8.134069e-02   1.075817e+01   1.586916e+01   1.067961e-06   1.066962e-06   1.631685e+04 
  2.192314e+02          LM0     CSRDRIFT   1.647231e+01   6.993202e+00   5.164790e-01   2.431208e+00  -7.068866e-02  -3.141687e-02   3.349379e-01  -8.134069e-02   1.078805e+01   1.593000e+01   1.067960e-06   1.066961e-06   1.631685e+04 
  2.197314e+02          LM0     CSRDRIFT   1.597506e+01   4.809047e+00   4.780281e-01   1.937102e+00  -8.639710e-02  -3.141687e-02   2.942676e-01  -8.134069e-02   1.081888e+01   1.601633e+01   1.067960e-06   1.066960e-06   1.631685e+04 
  2.202314e+02          LM0     CSRDRIFT   1.551625e+01   3.118999e+00   4.395772e-01   1.442995e+00  -1.021055e-01  -3.141687e-02   2.535973e-01  -8.134069e-02   1.085064e+01   1.614579e+01   1.067959e-06   1.066960e-06   1.631685e+04 
  2.207314e+02          LM0     CSRDRIFT   1.509590e+01   1.923057e+00   4.011263e-01   9.488888e-01  -1.178140e-01  -3.141687e-02   2.129269e-01  -8.134069e-02   1.088332e+01   1.635139e+01   1.067959e-06   1.066959e-06   1.631685e+04 
  2.212314e+02          LM0     CSRDRIFT   1.471400e+01   1.221221e+00   3.626754e-01   4.547822e-01  -1.335224e-01  -3.141687e-02   1.722566e-01  -8.134069e-02   1.091687e+01   1.668375e+01   1.067958e-06   1.066959e-06   1.631685e+04 
  2.217314e+02          LM0     CSRDRIFT   1.437055e+01   1.013492e+00   3.242245e-01  -3.932430e-02  -1.492308e-01  -3.141687e-02   1.315862e-01  -8.134069e-02   1.095126e+01   1.714987e+01   1.067958e-06   1.066959e-06   1.631685e+04 
  2.222314e+02          LM0     CSRDRIFT   1.406555e+01   1.299870e+00   2.857736e-01  -5.334308e-01  -1.649393e-01  -3.141687e-02   9.091589e-02  -8.134069e-02   1.098644e+01   1.760060e+01   1.067957e-06   1.066958e-06   1.631685e+04 
  2.227314e+02          LM0     CSRDRIFT   1.379900e+01   2.080354e+00   2.473227e-01  -1.027537e+00  -1.806477e-01  -3.141687e-02   5.024554e-02  -8.134069e-02   1.102234e+01   1.790955e+01   1.067957e-06   1.066958e-06   1.631685e+04 
  2.228314e+02          LM1     CSRDRIFT   1.375031e+01   2.295744e+00   2.396325e-01  -1.126359e+00  -1.837894e-01  -3.141687e-02   4.211147e-02  -8.134069e-02   1.102960e+01   1.795532e+01   1.067957e-06   1.066958e-06   1.631685e+04 
  2.229314e+02         QB31         QUAD   1.351645e+01   2.564532e+00   2.088311e+00  -1.573760e+00  -1.856690e-01  -6.132114e-03   3.431173e-02  -7.482225e-02   1.103692e+01   1.799664e+01   1.067951e-06   1.053503e-06   1.631685e+04 
  2.230314e+02         QB31         QUAD   1.292258e+01   2.931001e+00   3.823306e+00  -2.107618e+00  -1.850130e-01   1.923638e-02   2.711515e-02  -6.926046e-02   1.104447e+01   1.803321e+01   1.067945e-06   1.038385e-06   1.631685e+04 
  2.235314e+02          LM0     CSRDRIFT   9.401411e+00   5.502799e+00   3.219028e+00  -3.035978e+00  -1.753948e-01   1.923638e-02  -7.515081e-03  -6.926046e-02   1.108984e+01   1.815803e+01   1.067945e-06   1.038384e-06   1.631685e+04 
  2.240314e+02          LM0     CSRDRIFT   6.484522e+00   9.002957e+00   2.614749e+00  -3.964339e+00  -1.657766e-01   1.923638e-02  -4.214531e-02  -6.926046e-02   1.115392e+01   1.822913e+01   1.067944e-06   1.038384e-06   1.631685e+04 
  2.245314e+02          LM0     CSRDRIFT   4.171912e+00   1.343148e+01   2.010471e+00  -4.892700e+00  -1.561584e-01   1.923638e-02  -7.677554e-02  -6.926046e-02   1.125020e+01   1.827461e+01   1.067944e-06   1.038384e-06   1.631685e+04 
  2.250314e+02          LM0     CSRDRIFT   2.463581e+00   1.878836e+01   1.406192e+00  -5.821060e+00  -1.465403e-01   1.923638e-02  -1.114058e-01  -6.926046e-02   1.140681e+01   1.830609e+01   1.067944e-06   1.038383e-06   1.631685e+04 
  2.255314e+02          LM0     CSRDRIFT   1.359528e+00   2.507360e+01   8.019141e-01  -6.749421e+00  -1.369221e-01   1.923638e-02  -1.460360e-01  -6.926046e-02   1.168353e+01   1.832913e+01   1.067944e-06   1.038383e-06   1.631685e+04 
  2.260314e+02          LM0     CSRDRIFT   8.597526e-01   3.228720e+01   1.976357e-01  -7.677782e+00  -1.273039e-01   1.923638e-02  -1.806662e-01  -6.926046e-02   1.216432e+01   1.834671e+01   1.067943e-06   1.038383e-06   1.631685e+04 
  2.265314e+02          LM0     CSRDRIFT   9.642562e-01   4.042916e+01  -4.066427e-01  -8.606142e+00  -1.176857e-01   1.923638e-02  -2.152965e-01  -6.926046e-02   1.274566e+01   1.836055e+01   1.067943e-06   1.038383e-06   1.631685e+04 
  2.266314e+02          LM1     CSRDRIFT   1.057670e+00   4.216896e+01  -5.274984e-01  -8.791814e+00  -1.157620e-01   1.923638e-02  -2.222225e-01  -6.926046e-02   1.284484e+01   1.836297e+01   1.067943e-06   1.038383e-06   1.631685e+04 
  2.267314e+02         QB32         QUAD   1.194272e+00   4.322561e+01  -8.461219e-01  -1.715847e+00  -1.148015e-01   1.612836e-06  -2.275517e-01  -3.718563e-02   1.293418e+01   1.836530e+01   1.067945e-06   1.279831e-06   1.631685e+04 
  2.267314e+02          MB4         MARK   1.194272e+00   4.322561e+01  -8.461219e-01  -1.715847e+00  -1.148015e-01   1.612836e-06  -2.275517e-01  -3.718563e-02   1.293418e+01   1.836530e+01   1.067945e-06   1.279831e-06   1.631685e+04 
  2.268314e+02         QB32         QUAD   1.399902e+00   4.284768e+01  -1.221610e+00   5.474158e+00  -1.157617e-01  -1.923313e-02  -2.296394e-01  -4.502846e-03   1.301182e+01   1.836762e+01   1.067947e-06   1.526557e-06   1.631685e+04 
  2.273314e+02          LM0     CSRDRIFT   3.066601e+00   3.755419e+01  -2.111790e+00   5.112804e+00  -1.253783e-01  -1.923313e-02  -2.318908e-01  -4.502846e-03   1.325554e+01   1.838009e+01   1.067947e-06   1.526557e-06   1.631685e+04 
  2.278314e+02          LM0     CSRDRIFT   5.623482e+00   3.262207e+01  -3.001970e+00   4.751449e+00  -1.349948e-01  -1.923313e-02  -2.341422e-01  -4.502846e-03   1.337624e+01   1.839437e+01   1.067947e-06   1.526557e-06   1.631685e+04 
  2.283314e+02          LM0     CSRDRIFT   9.070542e+00   2.805130e+01  -3.892151e+00   4.390095e+00  -1.446114e-01  -1.923313e-02  -2.363936e-01  -4.502846e-03   1.344630e+01   1.841090e+01   1.067947e-06   1.526557e-06   1.631685e+04 
